2026-03-20 11:01:41 - INFO - Training of steGANdalf/ started.
2026-03-20 11:01:47 - INFO - [0/30] None tau=1.000 Adversary training started.
2026-03-20 11:06:39 - INFO - train27.py - tr: [ 0][215]  loss_a 0.7854  loss_e 1.7911  α27 0.2358  α3 0.5016  α3r 0.5044  α3g 0.4786  α3b 0.5219  β27 0.2406  β2 0.5565  β2r 0.1700  β2g 0.1588  β2b 0.2277  p_e 0.4531  roc_auc 0.5512  sd/loss_a 0.4114  sd/loss_e 0.0935  g/ρ27 0.0521  L2/ρ27 0.0021
2026-03-20 11:06:45 - INFO - train27.py - tr: [ 0][220]  loss_a 0.6460  loss_e 1.8998  α27 0.2125  α3 0.4724  α3r 0.4731  α3g 0.4447  α3b 0.4995  β27 0.2740  β2 0.5705  β2r 0.1568  β2g 0.1473  β2b 0.2664  p_e 0.4547  roc_auc 0.5465  sd/loss_a 0.4044  sd/loss_e 0.0821  g/ρ27 0.0239  L2/ρ27 0.0017
2026-03-20 11:06:51 - INFO - train27.py - tr: [ 0][225]  loss_a 0.5595  loss_e 1.7076  α27 0.2822  α3 0.5039  α3r 0.5162  α3g 0.4532  α3b 0.5424  β27 0.1877  β2 0.3784  β2r 0.1173  β2g 0.0948  β2b 0.1663  p_e 0.4611  roc_auc 0.5480  sd/loss_a 0.4215  sd/loss_e 0.0839  g/ρ27 0.1667  L2/ρ27 0.0047
2026-03-20 11:06:57 - INFO - train27.py - tr: [ 0][230]  loss_a -0.1385  loss_e 1.8018  α27 0.3542  α3 0.5255  α3r 0.5353  α3g 0.4175  α3b 0.6237  β27 0.2217  β2 0.3805  β2r 0.1174  β2g 0.0800  β2b 0.1830  p_e 0.4408  roc_auc 0.5684  sd/loss_a 0.4389  sd/loss_e 0.0905  g/ρ27 0.0850  L2/ρ27 0.0061
2026-03-20 11:07:03 - INFO - train27.py - tr: [ 0][235]  loss_a 0.9456  loss_e 1.7254  α27 0.3829  α3 0.5465  α3r 0.5716  α3g 0.4351  α3b 0.6329  β27 0.2174  β2 0.3842  β2r 0.1285  β2g 0.0852  β2b 0.1705  p_e 0.4362  roc_auc 0.5730  sd/loss_a 0.5152  sd/loss_e 0.0864  g/ρ27 0.0171  L2/ρ27 0.0012
2026-03-20 11:07:10 - INFO - train27.py - tr: [ 0][240]  loss_a 0.6878  loss_e 1.8650  α27 0.3621  α3 0.5218  α3r 0.5539  α3g 0.4131  α3b 0.5984  β27 0.2286  β2 0.3910  β2r 0.1272  β2g 0.0825  β2b 0.1813  p_e 0.4331  roc_auc 0.5810  sd/loss_a 0.4568  sd/loss_e 0.0749  g/ρ27 0.0221  L2/ρ27 0.0015
2026-03-20 11:07:16 - INFO - train27.py - tr: [ 0][245]  loss_a -0.1774  loss_e 1.7682  α27 0.3455  α3 0.5345  α3r 0.5911  α3g 0.4107  α3b 0.6017  β27 0.2157  β2 0.3753  β2r 0.1362  β2g 0.0778  β2b 0.1613  p_e 0.4384  roc_auc 0.5738  sd/loss_a 0.5172  sd/loss_e 0.0752  g/ρ27 0.0656  L2/ρ27 0.0061
2026-03-20 11:07:22 - INFO - train27.py - tr: [ 0][250]  loss_a -0.4238  loss_e 1.8312  α27 0.3347  α3 0.5191  α3r 0.5866  α3g 0.3923  α3b 0.5785  β27 0.2788  β2 0.4373  β2r 0.1423  β2g 0.0753  β2b 0.2197  p_e 0.4278  roc_auc 0.6080  sd/loss_a 0.5088  sd/loss_e 0.0709  g/ρ27 0.0892  L2/ρ27 0.0060
2026-03-20 11:07:28 - INFO - train27.py - tr: [ 0][255]  loss_a 0.9040  loss_e 1.5902  α27 0.3596  α3 0.5402  α3r 0.6306  α3g 0.3947  α3b 0.5953  β27 0.2694  β2 0.4256  β2r 0.1602  β2g 0.0749  β2b 0.1905  p_e 0.4168  roc_auc 0.6107  sd/loss_a 0.5047  sd/loss_e 0.0957  g/ρ27 0.0438  L2/ρ27 0.0017
2026-03-20 11:07:34 - INFO - train27.py - tr: [ 0][260]  loss_a -0.2664  loss_e 1.7838  α27 0.4120  α3 0.5758  α3r 0.7682  α3g 0.3612  α3b 0.5980  β27 0.4109  β2 0.5586  β2r 0.2496  β2g 0.0695  β2b 0.2395  p_e 0.4175  roc_auc 0.6073  sd/loss_a 0.4737  sd/loss_e 0.1412  g/ρ27 0.1631  L2/ρ27 0.0057
2026-03-20 11:07:41 - INFO - train27.py - tr: [ 0][265]  loss_a 0.4520  loss_e 1.6572  α27 0.4011  α3 0.5853  α3r 0.6743  α3g 0.4147  α3b 0.6668  β27 0.2956  β2 0.4653  β2r 0.1831  β2g 0.0793  β2b 0.2030  p_e 0.4224  roc_auc 0.6148  sd/loss_a 0.4371  sd/loss_e 0.1130  g/ρ27 0.1627  L2/ρ27 0.0047
2026-03-20 11:07:47 - INFO - train27.py - tr: [ 0][270]  loss_a 0.6457  loss_e 1.8255  α27 0.4257  α3 0.5839  α3r 0.6971  α3g 0.3966  α3b 0.6578  β27 0.3460  β2 0.5093  β2r 0.1835  β2g 0.0770  β2b 0.2488  p_e 0.4140  roc_auc 0.6288  sd/loss_a 0.4822  sd/loss_e 0.1056  g/ρ27 0.0477  L2/ρ27 0.0025
2026-03-20 11:07:53 - INFO - train27.py - tr: [ 0][275]  loss_a -0.3761  loss_e 1.7208  α27 0.3484  α3 0.5170  α3r 0.6287  α3g 0.3634  α3b 0.5589  β27 0.3216  β2 0.4798  β2r 0.1886  β2g 0.0747  β2b 0.2165  p_e 0.4302  roc_auc 0.6043  sd/loss_a 0.4528  sd/loss_e 0.0973  g/ρ27 0.0608  L2/ρ27 0.0039
2026-03-20 11:07:59 - INFO - train27.py - tr: [ 0][280]  loss_a 0.5053  loss_e 1.4794  α27 0.4117  α3 0.5647  α3r 0.6897  α3g 0.3811  α3b 0.6233  β27 0.3008  β2 0.4597  β2r 0.1830  β2g 0.0706  β2b 0.2060  p_e 0.4256  roc_auc 0.6045  sd/loss_a 0.4384  sd/loss_e 0.1381  g/ρ27 0.0686  L2/ρ27 0.0041
2026-03-20 11:08:05 - INFO - train27.py - tr: [ 0][285]  loss_a -0.3407  loss_e 1.8349  α27 0.3517  α3 0.5089  α3r 0.6712  α3g 0.3305  α3b 0.5250  β27 0.3076  β2 0.4405  β2r 0.1706  β2g 0.0592  β2b 0.2107  p_e 0.4204  roc_auc 0.6130  sd/loss_a 0.5134  sd/loss_e 0.1231  g/ρ27 0.1215  L2/ρ27 0.0045
2026-03-20 11:08:12 - INFO - train27.py - tr: [ 0][290]  loss_a -0.2693  loss_e 1.7194  α27 0.3220  α3 0.5454  α3r 0.6702  α3g 0.4190  α3b 0.5469  β27 0.2753  β2 0.4925  β2r 0.2021  β2g 0.1020  β2b 0.1885  p_e 0.4267  roc_auc 0.5963  sd/loss_a 0.4768  sd/loss_e 0.1026  g/ρ27 0.0754  L2/ρ27 0.0044
2026-03-20 11:08:18 - INFO - train27.py - tr: [ 0][295]  loss_a 0.3832  loss_e 1.7302  α27 0.2301  α3 0.4981  α3r 0.5647  α3g 0.4408  α3b 0.4887  β27 0.2980  β2 0.6158  β2r 0.1981  β2g 0.1554  β2b 0.2623  p_e 0.4160  roc_auc 0.6182  sd/loss_a 0.4457  sd/loss_e 0.0943  g/ρ27 0.1082  L2/ρ27 0.0029
2026-03-20 11:08:24 - INFO - train27.py - tr: [ 0][300]  loss_a 0.9025  loss_e 1.8579  α27 0.3833  α3 0.6255  α3r 0.7806  α3g 0.4706  α3b 0.6252  β27 0.3183  β2 0.5356  β2r 0.2122  β2g 0.1013  β2b 0.2221  p_e 0.4263  roc_auc 0.5956  sd/loss_a 0.4637  sd/loss_e 0.1021  g/ρ27 0.0563  L2/ρ27 0.0035
2026-03-20 11:08:30 - INFO - train27.py - tr: [ 0][305]  loss_a -0.3554  loss_e 1.8151  α27 0.3666  α3 0.5610  α3r 0.7186  α3g 0.3989  α3b 0.5654  β27 0.2951  β2 0.4688  β2r 0.1864  β2g 0.0807  β2b 0.2017  p_e 0.4318  roc_auc 0.5988  sd/loss_a 0.4583  sd/loss_e 0.0918  g/ρ27 0.0956  L2/ρ27 0.0024
2026-03-20 11:08:37 - INFO - train27.py - tr: [ 0][310]  loss_a 0.6474  loss_e 1.6484  α27 0.3850  α3 0.5574  α3r 0.6755  α3g 0.3964  α3b 0.6004  β27 0.2803  β2 0.4515  β2r 0.1714  β2g 0.0765  β2b 0.2035  p_e 0.4296  roc_auc 0.6041  sd/loss_a 0.5249  sd/loss_e 0.0898  g/ρ27 0.1192  L2/ρ27 0.0036
2026-03-20 11:08:43 - INFO - train27.py - tr: [ 0][315]  loss_a -0.2995  loss_e 1.6122  α27 0.3351  α3 0.6029  α3r 0.7000  α3g 0.4998  α3b 0.6089  β27 0.2548  β2 0.5122  β2r 0.1891  β2g 0.1205  β2b 0.2026  p_e 0.4166  roc_auc 0.6214  sd/loss_a 0.4968  sd/loss_e 0.1049  g/ρ27 0.1550  L2/ρ27 0.0045
2026-03-20 11:08:49 - INFO - train27.py - tr: [ 0][320]  loss_a -0.1330  loss_e 1.5562  α27 0.2982  α3 0.5033  α3r 0.5879  α3g 0.4018  α3b 0.5202  β27 0.2205  β2 0.4086  β2r 0.1481  β2g 0.0868  β2b 0.1737  p_e 0.4252  roc_auc 0.6128  sd/loss_a 0.4716  sd/loss_e 0.0990  g/ρ27 0.1657  L2/ρ27 0.0036
